machine_id,timestamp,temperature_c,vibration_mm_s,pressure_psi
M009,2026-06-18 18:00:00,61.77,2.94,95.16
M009,2026-06-19 00:00:00,58.14,2.52,97.36
M009,2026-06-19 06:00:00,59.9,2.37,95.21
M009,2026-06-19 12:00:00,59.04,2.55,93.95
M009,2026-06-19 18:00:00,59.18,2.75,95.7
M009,2026-06-20 00:00:00,59.45,2.45,92.94
M009,2026-06-20 06:00:00,58.88,1.95,92.31
M009,2026-06-20 12:00:00,58.91,2.49,95.08
M009,2026-06-20 18:00:00,58.56,2.57,90.89
M009,2026-06-21 00:00:00,59.91,2.28,96.0
M009,2026-06-21 06:00:00,60.39,2.42,91.88
M009,2026-06-21 12:00:00,59.5,3.01,92.25
M009,2026-06-21 18:00:00,61.12,2.42,95.11
M009,2026-06-22 00:00:00,61.84,2.35,95.89
M009,2026-06-22 06:00:00,65.67,2.63,98.6
M009,2026-06-22 12:00:00,61.12,2.18,94.59
M009,2026-06-22 18:00:00,59.5,2.28,93.54
M009,2026-06-23 00:00:00,59.85,2.14,101.88
M009,2026-06-23 06:00:00,61.78,2.53,94.03
M009,2026-06-23 12:00:00,62.57,3.08,95.81
M009,2026-06-23 18:00:00,60.4,2.9,94.19
M009,2026-06-24 00:00:00,61.03,2.76,92.6
M009,2026-06-24 06:00:00,56.01,2.33,96.08
M009,2026-06-24 12:00:00,61.57,2.86,92.57
M009,2026-06-24 18:00:00,63.32,2.51,95.57
M009,2026-06-25 00:00:00,61.97,2.04,90.74
M009,2026-06-25 06:00:00,58.09,2.78,92.84
M009,2026-06-25 12:00:00,64.22,2.46,89.34
M009,2026-06-25 18:00:00,58.82,2.49,95.3
M009,2026-06-26 00:00:00,58.19,2.63,96.26
M009,2026-06-26 06:00:00,58.88,3.05,92.16
M009,2026-06-26 12:00:00,58.16,2.0,97.42
M009,2026-06-26 18:00:00,60.21,2.31,89.34
M009,2026-06-27 00:00:00,59.38,3.17,87.32
M009,2026-06-27 06:00:00,58.9,3.0,97.51
M009,2026-06-27 12:00:00,59.02,2.52,95.15
M009,2026-06-27 18:00:00,60.43,2.99,94.78
M009,2026-06-28 00:00:00,62.43,2.51,87.66
M009,2026-06-28 06:00:00,57.78,2.16,93.01
M009,2026-06-28 12:00:00,64.32,2.57,93.44
M009,2026-06-28 18:00:00,62.64,2.02,92.29
M009,2026-06-29 00:00:00,58.89,2.58,96.45
M009,2026-06-29 06:00:00,61.1,2.6,92.67
M009,2026-06-29 12:00:00,60.8,2.21,95.78
M009,2026-06-29 18:00:00,59.16,2.12,93.87
M009,2026-06-30 00:00:00,56.34,2.9,96.15
M009,2026-06-30 06:00:00,60.84,1.97,91.66
M009,2026-06-30 12:00:00,60.24,2.38,88.69
M009,2026-06-30 18:00:00,57.53,2.37,89.91
M009,2026-07-01 00:00:00,62.9,2.61,91.35
M009,2026-07-01 06:00:00,62.5,2.75,94.63
M009,2026-07-01 12:00:00,60.08,2.37,92.14
M009,2026-07-01 18:00:00,57.49,2.92,92.2
M009,2026-07-02 00:00:00,60.22,2.18,92.98
M009,2026-07-02 06:00:00,65.86,2.24,98.1
M009,2026-07-02 12:00:00,60.11,2.66,97.49
M009,2026-07-02 18:00:00,60.71,2.35,93.2
M009,2026-07-03 00:00:00,59.86,3.02,89.31
M009,2026-07-03 06:00:00,56.62,1.95,91.08
M009,2026-07-03 12:00:00,61.56,2.69,91.94
M009,2026-07-03 18:00:00,60.1,2.12,90.69
M009,2026-07-04 00:00:00,61.32,2.77,92.33
M009,2026-07-04 06:00:00,63.43,2.75,98.53
M009,2026-07-04 12:00:00,59.56,2.91,100.3
M009,2026-07-04 18:00:00,59.34,2.41,90.92
M009,2026-07-05 00:00:00,57.87,2.12,91.32
M009,2026-07-05 06:00:00,60.71,2.23,94.49
M009,2026-07-05 12:00:00,60.69,2.32,93.57
M009,2026-07-05 18:00:00,59.11,2.36,91.33
M009,2026-07-06 00:00:00,60.33,2.28,90.26
M009,2026-07-06 06:00:00,61.35,2.65,97.09
M009,2026-07-06 12:00:00,58.11,2.31,94.45
M009,2026-07-06 18:00:00,59.16,2.63,95.25
M009,2026-07-07 00:00:00,61.12,2.9,95.69
M009,2026-07-07 06:00:00,60.47,2.4,93.39
M009,2026-07-07 12:00:00,58.03,1.93,95.15
M009,2026-07-07 18:00:00,62.61,2.36,98.52
M009,2026-07-08 00:00:00,59.81,1.87,96.51
M009,2026-07-08 06:00:00,59.2,2.76,89.93
M009,2026-07-08 12:00:00,60.99,2.22,94.36
M009,2026-07-08 18:00:00,61.69,2.62,93.97
M009,2026-07-09 00:00:00,57.4,2.68,96.85
M009,2026-07-09 06:00:00,58.08,2.19,96.98
M009,2026-07-09 12:00:00,59.74,2.2,94.58
M009,2026-07-09 18:00:00,58.88,2.51,92.52
M009,2026-07-10 00:00:00,59.51,2.79,86.35
M009,2026-07-10 06:00:00,61.27,2.74,91.89
M009,2026-07-10 12:00:00,62.04,2.17,91.78
M009,2026-07-10 18:00:00,58.61,2.74,88.52
M009,2026-07-11 00:00:00,63.44,2.37,95.6
M009,2026-07-11 06:00:00,61.22,2.5,91.96
M009,2026-07-11 12:00:00,62.65,2.3,91.56
M009,2026-07-11 18:00:00,61.92,2.5,97.83
M009,2026-07-12 00:00:00,60.04,2.26,94.58
M009,2026-07-12 06:00:00,59.27,2.27,96.25
M009,2026-07-12 12:00:00,63.82,2.38,90.83
M009,2026-07-12 18:00:00,59.85,2.61,94.53
M009,2026-07-13 00:00:00,62.55,2.66,90.45
M009,2026-07-13 06:00:00,59.17,2.04,97.19
M009,2026-07-13 12:00:00,56.18,2.07,92.22
M009,2026-07-13 18:00:00,61.29,2.3,92.66
M009,2026-07-14 00:00:00,59.47,2.51,90.1
M009,2026-07-14 06:00:00,58.27,2.96,94.97
M009,2026-07-14 12:00:00,61.68,2.47,93.34
M009,2026-07-14 18:00:00,61.08,2.68,96.3
M009,2026-07-15 00:00:00,59.91,2.74,86.36
M009,2026-07-15 06:00:00,61.95,2.33,95.42
M009,2026-07-15 12:00:00,58.86,2.06,94.78
M009,2026-07-15 18:00:00,57.16,2.34,91.32
M009,2026-07-16 00:00:00,59.81,2.7,92.29
M009,2026-07-16 06:00:00,60.79,2.68,91.94
M009,2026-07-16 12:00:00,58.98,2.87,93.52
M009,2026-07-16 18:00:00,61.18,2.61,90.16
M009,2026-07-17 00:00:00,58.64,2.57,87.56
M009,2026-07-17 06:00:00,59.74,2.2,97.09
M009,2026-07-17 12:00:00,60.85,2.81,93.64
M009,2026-07-17 18:00:00,59.93,2.37,92.25
M009,2026-07-18 00:00:00,65.53,2.7,90.56
M009,2026-07-18 06:00:00,65.44,2.34,94.72
M009,2026-07-18 12:00:00,62.04,2.0,91.28
M009,2026-07-18 18:00:00,63.46,2.39,96.75
M009,2026-07-19 00:00:00,59.25,2.43,99.11
M009,2026-07-19 06:00:00,61.04,2.35,91.71
M009,2026-07-19 12:00:00,58.98,2.83,96.05
M009,2026-07-19 18:00:00,57.86,2.48,93.56
M009,2026-07-20 00:00:00,60.79,2.28,97.05
M009,2026-07-20 06:00:00,60.16,2.57,91.4
M009,2026-07-20 12:00:00,58.69,3.25,99.16
M009,2026-07-20 18:00:00,60.02,2.92,97.4
M009,2026-07-21 00:00:00,58.91,2.24,95.76
M009,2026-07-21 06:00:00,60.68,2.34,95.92
M009,2026-07-21 12:00:00,57.28,2.49,90.04
M009,2026-07-21 18:00:00,57.75,2.25,94.85
M009,2026-07-22 00:00:00,58.81,2.09,95.19
M009,2026-07-22 06:00:00,63.15,2.65,99.16
M009,2026-07-22 12:00:00,62.98,2.31,95.65
M009,2026-07-22 18:00:00,59.98,2.78,93.48
M009,2026-07-23 00:00:00,58.58,2.87,94.71
M009,2026-07-23 06:00:00,58.83,2.31,91.75
M009,2026-07-23 12:00:00,58.16,2.31,94.88
M009,2026-07-23 18:00:00,60.29,2.33,98.24
M009,2026-07-24 00:00:00,56.14,2.55,93.33
M009,2026-07-24 06:00:00,58.22,2.57,93.1
M009,2026-07-24 12:00:00,62.66,2.72,99.48
M009,2026-07-24 18:00:00,59.19,2.88,90.26
M009,2026-07-25 00:00:00,59.94,2.32,95.57
M009,2026-07-25 06:00:00,61.32,2.19,95.73
M009,2026-07-25 12:00:00,59.4,2.21,93.72
M009,2026-07-25 18:00:00,57.21,2.74,93.59
M009,2026-07-26 00:00:00,60.09,2.43,98.7
M009,2026-07-26 06:00:00,63.2,2.86,93.5
M009,2026-07-26 12:00:00,57.93,2.45,94.7
M009,2026-07-26 18:00:00,61.79,2.55,90.68
M009,2026-07-27 00:00:00,59.09,2.27,95.38
M009,2026-07-27 06:00:00,61.29,2.67,94.66
M009,2026-07-27 12:00:00,56.04,1.94,93.34
M009,2026-07-27 18:00:00,60.36,2.83,93.99
M009,2026-07-28 00:00:00,58.21,2.66,93.71
M009,2026-07-28 06:00:00,59.36,1.97,94.01
M009,2026-07-28 12:00:00,60.62,2.16,95.99
M009,2026-07-28 18:00:00,61.47,2.47,93.79
M009,2026-07-29 00:00:00,62.05,2.57,91.65
M009,2026-07-29 06:00:00,59.77,2.62,87.66
M009,2026-07-29 12:00:00,58.3,2.66,97.38
M009,2026-07-29 18:00:00,62.2,2.73,94.15
M009,2026-07-30 00:00:00,58.1,2.4,87.78
M009,2026-07-30 06:00:00,62.76,2.21,92.16
M009,2026-07-30 12:00:00,62.28,1.97,90.19
M009,2026-07-30 18:00:00,60.7,2.61,93.54
M010,2026-06-01 00:00:00,62.42,3.04,95.03
M010,2026-06-01 06:00:00,65.3,2.61,98.3
M010,2026-06-01 12:00:00,65.3,3.13,93.12
M010,2026-06-01 18:00:00,63.18,3.32,94.51
M010,2026-06-02 00:00:00,64.96,3.42,89.7
M010,2026-06-02 06:00:00,62.78,2.74,89.85
M010,2026-06-02 12:00:00,62.43,2.44,97.82
M010,2026-06-02 18:00:00,59.88,3.3,97.32
M010,2026-06-03 00:00:00,61.23,3.04,97.04
M010,2026-06-03 06:00:00,63.26,2.52,96.89
M010,2026-06-03 12:00:00,63.59,2.53,91.22
M010,2026-06-03 18:00:00,61.64,2.58,98.74
M010,2026-06-04 00:00:00,65.06,2.6,94.02
M010,2026-06-04 06:00:00,65.32,2.81,96.01
M010,2026-06-04 12:00:00,61.93,2.7,95.26
M010,2026-06-04 18:00:00,63.16,2.95,97.55
M010,2026-06-05 00:00:00,61.5,2.58,93.19
M010,2026-06-05 06:00:00,66.12,3.41,93.86
M010,2026-06-05 12:00:00,63.01,2.99,93.13
M010,2026-06-05 18:00:00,65.07,2.73,90.02
M010,2026-06-06 00:00:00,60.74,2.63,98.92
M010,2026-06-06 06:00:00,61.56,2.57,95.88
M010,2026-06-06 12:00:00,60.0,2.82,90.62
M010,2026-06-06 18:00:00,64.48,2.49,92.43
M010,2026-06-07 00:00:00,63.89,2.97,96.38
M010,2026-06-07 06:00:00,63.76,2.8,96.4
M010,2026-06-07 12:00:00,64.24,2.62,97.21
M010,2026-06-07 18:00:00,61.75,3.06,97.6
M010,2026-06-08 00:00:00,67.7,2.89,97.98
M010,2026-06-08 06:00:00,60.22,3.02,98.78
M010,2026-06-08 12:00:00,66.35,2.77,94.23
M010,2026-06-08 18:00:00,61.16,2.44,95.17
M010,2026-06-09 00:00:00,59.84,2.5,95.52
M010,2026-06-09 06:00:00,63.48,2.44,91.55
M010,2026-06-09 12:00:00,61.17,2.67,101.64
M010,2026-06-09 18:00:00,65.46,2.8,96.91
M010,2026-06-10 00:00:00,65.37,2.94,94.33
M010,2026-06-10 06:00:00,61.65,2.7,98.26
M010,2026-06-10 12:00:00,62.8,2.4,90.08
M010,2026-06-10 18:00:00,63.1,2.43,93.94
M010,2026-06-11 00:00:00,66.25,2.72,93.0
M010,2026-06-11 06:00:00,63.96,3.31,94.89
M010,2026-06-11 12:00:00,58.63,2.93,96.29
M010,2026-06-11 18:00:00,63.52,2.67,92.83
M010,2026-06-12 00:00:00,66.37,2.18,94.32
M010,2026-06-12 06:00:00,62.68,2.99,98.96
M010,2026-06-12 12:00:00,62.89,2.79,96.09
M010,2026-06-12 18:00:00,65.45,3.04,93.64
M010,2026-06-13 00:00:00,64.22,2.85,94.9
M010,2026-06-13 06:00:00,64.09,2.74,95.73
M010,2026-06-13 12:00:00,60.63,2.46,97.7
M010,2026-06-13 18:00:00,60.92,2.88,95.01
M010,2026-06-14 00:00:00,65.4,2.93,93.89
M010,2026-06-14 06:00:00,62.89,2.14,94.86
M010,2026-06-14 12:00:00,60.8,2.67,93.34
M010,2026-06-14 18:00:00,61.59,3.09,91.42
M010,2026-06-15 00:00:00,61.42,2.53,93.81
M010,2026-06-15 06:00:00,61.59,2.63,96.16
M010,2026-06-15 12:00:00,64.68,2.92,89.53
M010,2026-06-15 18:00:00,64.1,2.87,93.26
M010,2026-06-16 00:00:00,66.68,3.06,94.7
M010,2026-06-16 06:00:00,62.15,3.23,95.19
M010,2026-06-16 12:00:00,63.51,2.76,102.16
M010,2026-06-16 18:00:00,62.91,2.73,92.76
M010,2026-06-17 00:00:00,62.56,2.43,92.82
M010,2026-06-17 06:00:00,59.72,3.0,95.72
M010,2026-06-17 12:00:00,63.82,2.72,95.47
M010,2026-06-17 18:00:00,66.58,2.5,96.09
M010,2026-06-18 00:00:00,63.89,3.08,96.57
M010,2026-06-18 06:00:00,64.32,2.36,92.82
M010,2026-06-18 12:00:00,61.01,1.99,96.44
M010,2026-06-18 18:00:00,62.82,2.85,95.36
M010,2026-06-19 00:00:00,63.82,3.14,95.27
M010,2026-06-19 06:00:00,64.68,2.64,97.73
M010,2026-06-19 12:00:00,60.86,2.18,101.57
M010,2026-06-19 18:00:00,67.01,2.15,95.14
M010,2026-06-20 00:00:00,63.64,2.95,100.47
M010,2026-06-20 06:00:00,61.22,2.43,95.25
M010,2026-06-20 12:00:00,61.41,1.92,94.57
M010,2026-06-20 18:00:00,65.06,2.73,97.12
M010,2026-06-21 00:00:00,64.3,2.43,95.46
M010,2026-06-21 06:00:00,60.29,2.58,95.4
M010,2026-06-21 12:00:00,63.34,2.35,91.98
M010,2026-06-21 18:00:00,63.92,2.98,94.63
M010,2026-06-22 00:00:00,62.83,3.01,92.94
M010,2026-06-22 06:00:00,66.8,2.33,98.4
M010,2026-06-22 12:00:00,64.42,3.46,91.89
M010,2026-06-22 18:00:00,58.67,3.11,90.84
M010,2026-06-23 00:00:00,64.57,3.09,96.39
M010,2026-06-23 06:00:00,63.81,2.85,97.76
M010,2026-06-23 12:00:00,64.52,2.37,100.73
M010,2026-06-23 18:00:00,63.44,2.89,97.38
M010,2026-06-24 00:00:00,65.65,3.05,95.65
M010,2026-06-24 06:00:00,63.48,2.86,98.55
M010,2026-06-24 12:00:00,61.12,2.93,92.59
M010,2026-06-24 18:00:00,67.04,2.84,94.0
M010,2026-06-25 00:00:00,64.2,2.74,94.77
M010,2026-06-25 06:00:00,59.72,2.43,94.83
M010,2026-06-25 12:00:00,59.96,2.56,93.75
M010,2026-06-25 18:00:00,61.78,2.97,92.61
M010,2026-06-26 00:00:00,63.52,2.63,94.9
M010,2026-06-26 06:00:00,66.55,2.79,96.37
M010,2026-06-26 12:00:00,61.81,2.92,97.0
M010,2026-06-26 18:00:00,64.32,2.37,93.5
M010,2026-06-27 00:00:00,66.21,2.53,99.96
M010,2026-06-27 06:00:00,62.25,2.78,94.69
M010,2026-06-27 12:00:00,61.65,2.49,93.14
M010,2026-06-27 18:00:00,63.64,3.0,95.5
M010,2026-06-28 00:00:00,63.27,3.1,95.38
M010,2026-06-28 06:00:00,62.26,2.44,99.06
M010,2026-06-28 12:00:00,62.68,2.56,93.26
M010,2026-06-28 18:00:00,65.77,2.56,98.22
M010,2026-06-29 00:00:00,62.88,2.37,94.25
M010,2026-06-29 06:00:00,63.28,2.7,94.83
M010,2026-06-29 12:00:00,62.7,2.5,95.28
M010,2026-06-29 18:00:00,64.42,2.3,99.15
M010,2026-06-30 00:00:00,55.95,2.76,96.65
M010,2026-06-30 06:00:00,62.13,2.1,94.96
M010,2026-06-30 12:00:00,63.68,2.39,92.76
M010,2026-06-30 18:00:00,65.27,2.77,90.73
M010,2026-07-01 00:00:00,64.24,2.46,92.93
M010,2026-07-01 06:00:00,63.74,2.77,94.04
M010,2026-07-01 12:00:00,62.33,2.66,92.91
M010,2026-07-01 18:00:00,65.52,2.26,94.53
M010,2026-07-02 00:00:00,60.42,3.02,94.52
M010,2026-07-02 06:00:00,61.23,2.94,88.38
M010,2026-07-02 12:00:00,63.9,3.08,95.79
M010,2026-07-02 18:00:00,62.33,2.36,98.5
M010,2026-07-03 00:00:00,65.2,2.54,93.4
M010,2026-07-03 06:00:00,65.71,2.89,89.89
M010,2026-07-03 12:00:00,62.95,2.66,95.99
M010,2026-07-03 18:00:00,63.35,2.58,95.79
M010,2026-07-04 00:00:00,62.45,3.76,95.62
M010,2026-07-04 06:00:00,63.31,3.29,91.16
M010,2026-07-04 12:00:00,63.12,2.45,97.16
M010,2026-07-04 18:00:00,62.35,2.91,96.78
M010,2026-07-05 00:00:00,64.9,2.89,94.58
M010,2026-07-05 06:00:00,60.55,3.04,99.48
M010,2026-07-05 12:00:00,61.47,2.96,91.74
M010,2026-07-05 18:00:00,63.75,2.86,93.97
M010,2026-07-06 00:00:00,63.53,2.99,94.92
M010,2026-07-06 06:00:00,61.99,2.37,94.08
M010,2026-07-06 12:00:00,60.99,2.62,93.86
M010,2026-07-06 18:00:00,64.95,2.76,102.89
M010,2026-07-07 00:00:00,59.31,2.83,93.9
M010,2026-07-07 06:00:00,61.43,2.73,94.94
M010,2026-07-07 12:00:00,65.5,2.76,93.17
M010,2026-07-07 18:00:00,64.01,2.67,91.87
M010,2026-07-08 00:00:00,62.84,2.8,95.47
M010,2026-07-08 06:00:00,64.0,2.58,96.2
M010,2026-07-08 12:00:00,63.58,2.77,95.35
M010,2026-07-08 18:00:00,67.69,3.07,96.14
M010,2026-07-09 00:00:00,61.74,2.65,100.1
M010,2026-07-09 06:00:00,62.22,2.68,94.59
M010,2026-07-09 12:00:00,64.08,2.6,95.78
M010,2026-07-09 18:00:00,62.51,3.13,93.19
M010,2026-07-10 00:00:00,65.3,2.56,92.69
M010,2026-07-10 06:00:00,61.94,2.22,96.57
M010,2026-07-10 12:00:00,61.01,2.63,97.54
M010,2026-07-10 18:00:00,64.8,2.31,96.18
M010,2026-07-11 00:00:00,65.62,2.54,96.79
M010,2026-07-11 06:00:00,61.05,2.85,95.65
M010,2026-07-11 12:00:00,64.66,2.91,91.19
M010,2026-07-11 18:00:00,63.61,3.17,88.7
M010,2026-07-12 00:00:00,65.28,3.22,90.8
M010,2026-07-12 06:00:00,62.0,2.89,92.59
M010,2026-07-12 12:00:00,66.07,3.05,91.1
M010,2026-07-12 18:00:00,61.86,2.97,97.44
M010,2026-07-13 00:00:00,67.78,2.47,99.63
M010,2026-07-13 06:00:00,61.51,2.88,97.93
M010,2026-07-13 12:00:00,57.35,3.01,99.41
M010,2026-07-13 18:00:00,65.53,3.35,98.15
M010,2026-07-14 00:00:00,62.27,3.11,93.47
M010,2026-07-14 06:00:00,63.51,2.98,96.6
M010,2026-07-14 12:00:00,66.04,3.48,91.84
M010,2026-07-14 18:00:00,62.68,2.83,93.86
M010,2026-07-15 00:00:00,63.19,2.97,97.18
M010,2026-07-15 06:00:00,63.84,2.78,94.58
M010,2026-07-15 12:00:00,66.15,3.23,98.31
M010,2026-07-15 18:00:00,61.04,2.66,95.85
M010,2026-07-16 00:00:00,61.46,2.76,95.32
M010,2026-07-16 06:00:00,65.51,2.59,98.74
M010,2026-07-16 12:00:00,61.43,2.49,94.11
M010,2026-07-16 18:00:00,63.44,2.01,96.63
M010,2026-07-17 00:00:00,66.76,2.93,94.62
M010,2026-07-17 06:00:00,61.17,2.19,90.32
M010,2026-07-17 12:00:00,63.08,3.37,87.1
M010,2026-07-17 18:00:00,64.74,2.53,94.24
M010,2026-07-18 00:00:00,61.47,2.32,95.63
M010,2026-07-18 06:00:00,63.87,2.94,90.2
M010,2026-07-18 12:00:00,65.09,3.0,96.52
M010,2026-07-18 18:00:00,62.5,2.83,94.77
M010,2026-07-19 00:00:00,65.28,2.62,95.58
M010,2026-07-19 06:00:00,59.86,2.83,93.0
M010,2026-07-19 12:00:00,64.37,2.97,93.42
M010,2026-07-19 18:00:00,63.4,2.79,96.36
M010,2026-07-20 00:00:00,64.92,2.93,94.11
M010,2026-07-20 06:00:00,66.54,2.96,99.47
M010,2026-07-20 12:00:00,64.03,2.86,94.9
M010,2026-07-20 18:00:00,62.45,3.03,96.05
M010,2026-07-21 00:00:00,63.08,2.43,99.92
M010,2026-07-21 06:00:00,63.57,2.37,95.5
M010,2026-07-21 12:00:00,62.94,2.66,96.98
M010,2026-07-21 18:00:00,62.94,2.64,99.34
M010,2026-07-22 00:00:00,59.86,2.72,98.04
M010,2026-07-22 06:00:00,64.6,3.04,101.32
M010,2026-07-22 12:00:00,66.74,2.39,90.42
M010,2026-07-22 18:00:00,64.0,2.33,89.47
M010,2026-07-23 00:00:00,63.97,2.9,100.38
M010,2026-07-23 06:00:00,64.88,3.31,96.32
M010,2026-07-23 12:00:00,61.07,2.98,99.25
M010,2026-07-23 18:00:00,64.12,3.17,94.88
M010,2026-07-24 00:00:00,64.43,2.68,102.39
M010,2026-07-24 06:00:00,65.02,2.4,100.81
M010,2026-07-24 12:00:00,61.88,2.74,96.66
M010,2026-07-24 18:00:00,64.44,2.88,91.85
M010,2026-07-25 00:00:00,64.32,3.06,98.47
M010,2026-07-25 06:00:00,60.74,2.54,92.12
M010,2026-07-25 12:00:00,64.02,2.27,91.88
M010,2026-07-25 18:00:00,62.01,2.2,95.17
M010,2026-07-26 00:00:00,59.13,2.88,94.06
M010,2026-07-26 06:00:00,62.09,2.6,95.07
M010,2026-07-26 12:00:00,64.53,3.13,98.29
M010,2026-07-26 18:00:00,67.8,2.94,95.67
M010,2026-07-27 00:00:00,62.43,2.61,96.87
M010,2026-07-27 06:00:00,61.34,2.8,95.19
M010,2026-07-27 12:00:00,61.89,2.42,102.83
M010,2026-07-27 18:00:00,60.55,2.71,98.92
M010,2026-07-28 00:00:00,64.4,2.59,91.67
M010,2026-07-28 06:00:00,63.6,1.94,95.76
M010,2026-07-28 12:00:00,63.41,3.06,91.82
M010,2026-07-28 18:00:00,62.69,2.87,95.87
M010,2026-07-29 00:00:00,60.66,2.54,99.45
M010,2026-07-29 06:00:00,63.86,2.24,97.9
M010,2026-07-29 12:00:00,60.14,2.64,96.94
M010,2026-07-29 18:00:00,65.77,2.03,97.39
M010,2026-07-30 00:00:00,65.06,2.57,95.52
M010,2026-07-30 06:00:00,57.24,1.91,98.58
M010,2026-07-30 12:00:00,62.26,2.63,95.96
M010,2026-07-30 18:00:00,62.61,2.6,96.43
M011,2026-06-01 00:00:00,60.77,2.5,82.68
M011,2026-06-01 06:00:00,63.72,2.39,80.9
M011,2026-06-01 12:00:00,58.57,2.44,83.3
M011,2026-06-01 18:00:00,57.8,2.41,86.01
M011,2026-06-02 00:00:00,62.58,2.63,84.38
M011,2026-06-02 06:00:00,60.13,2.3,86.33
M011,2026-06-02 12:00:00,62.94,2.29,76.88
M011,2026-06-02 18:00:00,59.83,2.68,80.54
M011,2026-06-03 00:00:00,61.97,2.95,82.22
M011,2026-06-03 06:00:00,61.78,2.73,79.25
M011,2026-06-03 12:00:00,59.77,2.74,82.61
M011,2026-06-03 18:00:00,61.55,2.53,85.43
M011,2026-06-04 00:00:00,62.21,2.66,86.15
M011,2026-06-04 06:00:00,64.55,3.2,80.75
M011,2026-06-04 12:00:00,66.28,2.2,88.29
M011,2026-06-04 18:00:00,60.07,2.51,82.54
M011,2026-06-05 00:00:00,59.64,2.56,80.02
M011,2026-06-05 06:00:00,58.9,2.52,87.24
M011,2026-06-05 12:00:00,60.86,2.81,79.93
M011,2026-06-05 18:00:00,58.8,2.67,87.74
M011,2026-06-06 00:00:00,61.82,2.79,86.94
M011,2026-06-06 06:00:00,61.33,2.49,83.87
M011,2026-06-06 12:00:00,62.7,2.12,83.34
M011,2026-06-06 18:00:00,61.4,2.3,82.25
M011,2026-06-07 00:00:00,59.1,2.09,82.64
M011,2026-06-07 06:00:00,63.24,2.44,79.56
M011,2026-06-07 12:00:00,59.82,2.71,87.44
M011,2026-06-07 18:00:00,62.97,2.93,79.3
M011,2026-06-08 00:00:00,61.31,2.86,78.23
M011,2026-06-08 06:00:00,60.14,2.83,83.2
M011,2026-06-08 12:00:00,59.53,2.06,86.44
M011,2026-06-08 18:00:00,57.35,2.74,80.83
M011,2026-06-09 00:00:00,63.59,2.24,90.25
M011,2026-06-09 06:00:00,62.3,2.73,80.09
M011,2026-06-09 12:00:00,61.22,2.52,87.8
M011,2026-06-09 18:00:00,62.29,2.72,84.01
M011,2026-06-10 00:00:00,62.78,2.15,88.54
M011,2026-06-10 06:00:00,59.77,2.55,86.99
M011,2026-06-10 12:00:00,65.39,2.8,80.88
M011,2026-06-10 18:00:00,61.78,2.61,83.0
M011,2026-06-11 00:00:00,59.09,2.95,82.78
M011,2026-06-11 06:00:00,60.11,2.42,83.19
M011,2026-06-11 12:00:00,58.75,2.83,83.08
M011,2026-06-11 18:00:00,64.68,2.59,79.12
M011,2026-06-12 00:00:00,59.19,2.46,81.51
M011,2026-06-12 06:00:00,60.45,2.61,80.59
M011,2026-06-12 12:00:00,62.09,2.42,84.26
M011,2026-06-12 18:00:00,60.96,2.95,84.32
M011,2026-06-13 00:00:00,62.0,2.52,77.79
M011,2026-06-13 06:00:00,64.44,2.38,82.62
M011,2026-06-13 12:00:00,62.3,2.52,86.41
M011,2026-06-13 18:00:00,59.17,3.1,84.36
M011,2026-06-14 00:00:00,61.15,2.52,75.68
M011,2026-06-14 06:00:00,59.94,2.48,82.86
M011,2026-06-14 12:00:00,64.16,3.2,83.15
M011,2026-06-14 18:00:00,62.05,2.44,77.19
M011,2026-06-15 00:00:00,60.46,2.53,85.25
M011,2026-06-15 06:00:00,62.71,2.66,80.58
M011,2026-06-15 12:00:00,57.71,2.02,77.33
M011,2026-06-15 18:00:00,61.09,2.89,85.22
M011,2026-06-16 00:00:00,63.29,2.44,85.74
M011,2026-06-16 06:00:00,59.84,2.85,77.28
M011,2026-06-16 12:00:00,59.35,3.09,81.69
M011,2026-06-16 18:00:00,60.34,2.93,85.96
M011,2026-06-17 00:00:00,60.86,2.69,82.7
M011,2026-06-17 06:00:00,56.08,2.19,85.12
M011,2026-06-17 12:00:00,60.07,2.76,83.08
M011,2026-06-17 18:00:00,64.16,2.19,83.47
M011,2026-06-18 00:00:00,61.63,2.37,79.88
M011,2026-06-18 06:00:00,62.22,2.8,82.47
M011,2026-06-18 12:00:00,61.95,2.46,80.98
M011,2026-06-18 18:00:00,60.18,2.45,84.06
M011,2026-06-19 00:00:00,63.2,2.23,79.57
M011,2026-06-19 06:00:00,60.37,2.6,77.21
M011,2026-06-19 12:00:00,60.03,2.2,83.46
M011,2026-06-19 18:00:00,61.73,2.48,79.07
M011,2026-06-20 00:00:00,60.93,2.45,87.15
M011,2026-06-20 06:00:00,63.82,2.41,82.74
M011,2026-06-20 12:00:00,63.71,2.41,77.99
M011,2026-06-20 18:00:00,58.23,3.0,81.67
M011,2026-06-21 00:00:00,62.43,2.46,78.43
M011,2026-06-21 06:00:00,59.69,2.23,84.78
M011,2026-06-21 12:00:00,64.84,2.64,77.68
M011,2026-06-21 18:00:00,62.84,3.01,85.14
M011,2026-06-22 00:00:00,61.82,2.56,82.1
M011,2026-06-22 06:00:00,64.33,2.86,81.06
M011,2026-06-22 12:00:00,61.06,2.49,79.02
M011,2026-06-22 18:00:00,64.59,2.4,83.69
M011,2026-06-23 00:00:00,60.59,2.5,81.86
